batchId,kanda,sargaRange,source,edition,recordCount,recordTypes,risk,confidence,sourceVerification,duplicateResult,variantResult,recommendedDecision
"APPROVAL-396","Yuddha Kanda","32-32","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-397","Yuddha Kanda","33-33","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-398","Yuddha Kanda","34-34","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-399","Yuddha Kanda","35-35","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-400","Yuddha Kanda","36-36","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-401","Yuddha Kanda","37-37","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-402","Yuddha Kanda","38-38","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-403","Yuddha Kanda","39-39","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-404","Yuddha Kanda","4-4","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-405","Yuddha Kanda","40-40","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-406","Yuddha Kanda","41-41","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-407","Yuddha Kanda","42-42","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-408","Yuddha Kanda","43-43","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-409","Yuddha Kanda","44-44","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-410","Yuddha Kanda","45-45","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-411","Yuddha Kanda","46-46","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-412","Yuddha Kanda","47-47","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-413","Yuddha Kanda","48-48","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-414","Yuddha Kanda","49-49","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-415","Yuddha Kanda","5-5","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-416","Yuddha Kanda","50-50","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-417","Yuddha Kanda","51-51","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-418","Yuddha Kanda","52-52","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-419","Yuddha Kanda","53-53","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-420","Yuddha Kanda","54-54","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-421","Yuddha Kanda","55-55","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-422","Yuddha Kanda","56-56","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-423","Yuddha Kanda","57-57","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-424","Yuddha Kanda","58-58","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-425","Yuddha Kanda","59-59","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-426","Yuddha Kanda","6-6","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-427","Yuddha Kanda","60-60","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-428","Yuddha Kanda","61-61","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-429","Yuddha Kanda","62-62","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-430","Yuddha Kanda","63-63","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-431","Yuddha Kanda","64-64","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-432","Yuddha Kanda","65-65","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-433","Yuddha Kanda","66-66","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-434","Yuddha Kanda","67-67","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-435","Yuddha Kanda","68-68","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-436","Yuddha Kanda","69-69","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-437","Yuddha Kanda","7-7","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-438","Yuddha Kanda","70-70","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-439","Yuddha Kanda","71-71","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-440","Yuddha Kanda","72-72","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-441","Yuddha Kanda","73-73","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-442","Yuddha Kanda","74-74","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-443","Yuddha Kanda","75-75","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-444","Yuddha Kanda","76-76","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-445","Yuddha Kanda","77-77","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-446","Yuddha Kanda","78-78","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-447","Yuddha Kanda","79-79","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-448","Yuddha Kanda","8-8","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-449","Yuddha Kanda","80-80","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-450","Yuddha Kanda","81-81","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-451","Yuddha Kanda","82-82","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-452","Yuddha Kanda","83-83","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-453","Yuddha Kanda","84-84","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-454","Yuddha Kanda","85-85","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-455","Yuddha Kanda","86-86","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-456","Yuddha Kanda","87-87","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-457","Yuddha Kanda","88-88","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-458","Yuddha Kanda","89-89","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-459","Yuddha Kanda","9-9","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-460","Yuddha Kanda","90-90","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-461","Yuddha Kanda","91-91","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-462","Yuddha Kanda","92-92","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-463","Yuddha Kanda","93-93","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-464","Yuddha Kanda","94-94","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-465","Yuddha Kanda","95-95","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-466","Yuddha Kanda","96-96","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-467","Yuddha Kanda","97-97","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-468","Yuddha Kanda","98-98","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-469","Yuddha Kanda","99-99","VALMIKI_RAMAYANA_YUDDHA_KANDA|SANSKRIT_DOCUMENTS_VALMIKI|READRAMAYANA_GITA_PRESS_COMPARISON","",1,"source_record","LOW",0.99,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-470","Sundara Kanda","11-11","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-471","Sundara Kanda","12-12","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-472","Sundara Kanda","13-13","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-473","Sundara Kanda","14-14","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-474","Sundara Kanda","15-15","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-475","Sundara Kanda","16-16","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-476","Sundara Kanda","17-17","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-477","Sundara Kanda","18-18","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-478","Sundara Kanda","19-19","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-479","Sundara Kanda","20-20","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-480","Sundara Kanda","21-21","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-481","Sundara Kanda","22-22","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-482","Sundara Kanda","23-23","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-483","Sundara Kanda","24-24","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-484","Sundara Kanda","25-25","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-485","Sundara Kanda","26-26","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-486","Sundara Kanda","27-27","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-487","Sundara Kanda","28-28","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-488","Sundara Kanda","29-29","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-489","Sundara Kanda","30-30","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-490","Sundara Kanda","31-31","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-491","Sundara Kanda","32-32","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-492","Sundara Kanda","33-33","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-493","Sundara Kanda","34-34","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-494","Sundara Kanda","35-35","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-495","Sundara Kanda","36-36","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-496","Sundara Kanda","37-37","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-497","Sundara Kanda","38-38","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-498","Sundara Kanda","39-39","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
"APPROVAL-499","Sundara Kanda","40-40","VALMIKI_RAMAYANA_SUNDARA_KANDA","Sanskrit Documents IAST presentation",1,"SOURCE_NOTE","MEDIUM",0.97,"PASS","PASS","PASS","APPROVE_BATCH"
